id,created,text,lat,long,category,geom
7.07557e+17,3/9/2016 13:21,16:21 #GenevaMotorShow  https://t.co/2Olc4OmO3n via @BOBKILONZO,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07556e+17,3/9/2016 13:18,16:18 An accident just occurred at GM Mombasa road. And ironically just next to the accident police warning sign. via @EvanoeLeBoss,-1.330205,36.870267999999996,accident,SRID=4326;POINT(-1.330205 36.870268)
7.07555e+17,3/9/2016 13:14,16:14 Multiple accident Thika rd near utalii hotel outbound use service lane from muthaiga via @danpetlev1,-1.2573079,36.854238500000001,accident,SRID=4326;POINT(-1.2573079 36.8542385)
7.07555e+17,3/9/2016 13:14,16:14 Expect heavy traffic on Mombasa road. Accident at GM on the way to Cabanas #NairobiTraffic  https://t.co/d4tfZz21VO via @NMbotela,-1.330205,36.870267999999996,accident,SRID=4326;POINT(-1.330205 36.870268)
7.07555e+17,3/9/2016 13:13,16:13 An accident just occurred at GM on the way to Cabanas Mombasa roa~more ⇢ https://t.co/0kJnM1bbqt https://t.co/dCkinxHCUe via @NMbotela,-1.330205,36.870267999999996,accident,SRID=4326;POINT(-1.330205 36.870268)
7.07555e+17,3/9/2016 13:13,16:12 what's the status of Mbagathi Rd? via @RNkirote,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07555e+17,3/9/2016 13:12,RT @Ma3RouteCounty: 16:09 @JBoinnet @NPSOfficial_KE government vehicle on Nakuru-Nairobi highway.  https://t.co/1g6bZ0R3u3 via @kamau_robert,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.07555e+17,3/9/2016 13:12,16:12 Overwhelming rain Thika road waaah floods after dry spell via @Kennethnjoroge2,NONE,NONE,rain,SRID=4326;POINT(NONE NONE)
7.07554e+17,3/9/2016 13:11,16:11 @thika Rd outbound at muthaiga  https://t.co/vxYfldExC7 via @AntoLubano,-1.260091,36.843350999999998,NONE,SRID=4326;POINT(-1.260091 36.843351)
7.07551e+17,3/9/2016 12:59,"15:59 #KBU291Z As long such drivers are our roads, disciplined driver~more ⇢ https://t.co/q41z50nBUv https://t.co/KOgvgLifNN via @WaKabakuri",-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.07551e+17,3/9/2016 12:57,15:57 Thika rd main road just past muthaiga outbound heavy traffic #Accident via @mcvostin,-1.260091,36.843350999999998,accident,SRID=4326;POINT(-1.260091 36.843351)
7.0755e+17,3/9/2016 12:54,"15:54 Happy international day KE, @ntsa_kenya on langata road still doing a superb job via @David_titanium",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07548e+17,3/9/2016 12:47,15:46 heavy downpour from muthaiga outbound exercise caution via @lisabagga,-1.260091,36.843350999999998,NONE,SRID=4326;POINT(-1.260091 36.843351)
7.07546e+17,3/9/2016 12:38,15:38 General info  https://t.co/HNR8mAcd9G via @jaykashed,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07545e+17,3/9/2016 12:34,15:33 #APatrioticKenyanShould not let a reckless driver take him to an early grave. #OngeaUsikike via @SimonNgania,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07545e+17,3/9/2016 12:33,15:33 Speed limit on #Langata road is 50kph from KWS inbound..observe the limit.. via @Rustycase,-1.333985,36.779806000000001,NONE,SRID=4326;POINT(-1.333985 36.779806)
7.07544e+17,3/9/2016 12:31,15:31 Thika Road is raining. Floods on the way. via @Ken_NM,NONE,NONE,rain,SRID=4326;POINT(NONE NONE)
7.07544e+17,3/9/2016 12:29,15:28 Where exactly coz there's not a drop along Ngong Road  https://t.co/KKlsFUtYqK via @natekev,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07543e+17,3/9/2016 12:27,"15:27 Raining heavy in Kiserian, watch out for floods when crossing even by car. Can get ~more ⇢ https://t.co/hCt8qtNGMu via @jeremiahfred66",-1.330205,36.870267999999996,rain,SRID=4326;POINT(-1.330205 36.870268)
7.07543e+17,3/9/2016 12:26,15:25 looks like there's going to be some downpour. Nairobi roads about to get messy.. via @FinanceKE,,,NONE,SRID=4326;POINT(nan nan)
7.07543e+17,3/9/2016 12:25,15:25 Heavy downpour in Nairobi. Exercise caution on the roads via @KenAseka,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07543e+17,3/9/2016 12:25,"15:24 magadi road from town traffic jam already, before multimedia 😩 via @angela_kerubo",-1.37984,36.770278999999995,traffic,SRID=4326;POINT(-1.37984 36.770279)
7.07542e+17,3/9/2016 12:23,15:22 Heavy downpour being reported in #Kinangop and #Kipipiri in Central Kenya region.  https://t.co/z0DZYSp9Y5 via @MacOtani,,,NONE,SRID=4326;POINT(nan nan)
7.07542e+17,3/9/2016 12:22,"15:22 Heavy down pour Muthaiga, LimuruRd users be cautious. via @KinotiJimm",-1.260091,36.843350999999998,NONE,SRID=4326;POINT(-1.260091 36.843351)
7.07541e+17,3/9/2016 12:17,"15:16 when do you expect them to work, at night while you bond with your families? via @Khialvin",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07541e+17,3/9/2016 12:16,15:16 Will it ever end? During vetting Officers admitted worth of millions each yet were returned to biz for more. Amazing! via @wany_sy,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.0754e+17,3/9/2016 12:14,15:14 alafu drops za mvua zinachapa mtu nikama umezikosea. Lol! via @kanacess,NONE,NONE,rain,SRID=4326;POINT(NONE NONE)
7.0754e+17,3/9/2016 12:14,15:13 #APatrioticKenyanShould haistahili kubeba 50 bob juu ya taraffic police via @SimonNgania,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.0754e+17,3/9/2016 12:13,15:13 Rongai traffic streching 2km @KenyaBusLtd  https://t.co/5IDFiwRRt6 via @shibwec,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07539e+17,3/9/2016 12:11,"15:11 tht ntsa guy at city stadium, jogoo rd. Thanks so much fr helpin my aged granny n i cross the rd. Be blessed! via @kanacess",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07538e+17,3/9/2016 12:05,"15:05 whooaaaa sudden and heavy downpour along Thika Rd, stay safe folks. via @Sam_wainaina",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07538e+17,3/9/2016 12:04,15:04 Jogoo road so clear CBD IN 5mins. via @Niakabelle,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07537e+17,3/9/2016 12:01,"15:01 I think Nairobian shut a lot esp, kuyo ka pande za D/corner. Sewage outbursts every week via @willsomes",-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.07536e+17,3/9/2016 11:59,14:59 @Rnagila slipshod workmanship &amp; maintenance lies with @county_nairobi there's just patchwor~more ⇢ https://t.co/BTp5oHVgpq via @RavS82,,,NONE,SRID=4326;POINT(nan nan)
7.07535e+17,3/9/2016 11:55,14:55 Was that Lusaka road contractor given a RDS completion timeframe or its up to him.....i~more ⇢ https://t.co/yItINcblCC via @njuguna254,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07533e+17,3/9/2016 11:46,14:46 #APatrioticKenyanShould should not bribe traffic police to get away with reckless driving via @Yenaris254,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07533e+17,3/9/2016 11:46,14:45 I just don't get why these pricks work on this road during the day.  https://t.co/MFw5mOYKpC via @DrivingInKenya,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07531e+17,3/9/2016 11:38,14:37 Another run this weekend at Uhuru Gardens. Peeps of Langata be warned. @ConsumersKenya just~more ⇢ https://t.co/O0iqQzCyYz via @wnabbz,-1.326604,36.792537000000003,NONE,SRID=4326;POINT(-1.326604 36.792537)
7.0753e+17,3/9/2016 11:34,14:34 never mind the fact it is illegal to park/pick passengers at a junction/corner. this is like the wild wild west. via @Rnagila,-1.298857,36.762126000000002,NONE,SRID=4326;POINT(-1.298857 36.762126)
7.07529e+17,3/9/2016 11:32,14:32 if wondrin wdup in Karen past miotoni Rd towards Karen.....tailback~more ⇢ https://t.co/LJ7oN5vgrF https://t.co/gqMXgG2jNQ via @wmutai,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07529e+17,3/9/2016 11:32,14:31 Ever since UK sat in a Mat with BobC of Safcom for the debacled pre~more ⇢ https://t.co/zT6OzBfjGh https://t.co/MVG1N1iKzZ via @RavS82,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07529e+17,3/9/2016 11:32,14:31 Naivasha roads currently  https://t.co/cjYGpcageP via @MombasaCGW,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07529e+17,3/9/2016 11:31,"14:31 There are cruel painters out there, someone fell for this in SA.  https://t.co/KaPyIhW3ZI via @Buheredu",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07529e+17,3/9/2016 11:29,"RT @Ma3RouteCounty: 14:00 @KBonimtetezi is this bridge in Ikonyero ,Marama in Kakamega? @AbabuNamwamba  https://t.co/bbCcRBYlvy via @cmajau_",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07528e+17,3/9/2016 11:26,14:26 Ngong rd is chaotic. Bodaboda demo plus a road show. via @Omalicha__,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07527e+17,3/9/2016 11:23,14:23 The rain that is about to fall #WaiyakiWay  https://t.co/0HAIJsQQr1 via @Yvonne_lash,NONE,NONE,rain,SRID=4326;POINT(NONE NONE)
7.07527e+17,3/9/2016 11:21,14:21 #KBW991Y Please kindly note. Crime watch.  https://t.co/P70vHhT8kA via @Asamoh_,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07525e+17,3/9/2016 11:16,14:15 Kenyatta Avenue from Processional Way Junction towards CBD is moving at the moment. #Ma3RouteCheck,-1.298857,36.762126000000002,NONE,SRID=4326;POINT(-1.298857 36.762126)
7.07525e+17,3/9/2016 11:15,14:15 Argwings Kodhek Road from Yaya towards Chaka Road junction is moving at the moment. #Ma3RouteCheck,-1.292211,36.787248999999996,NONE,SRID=4326;POINT(-1.292211 36.787249)
7.07525e+17,3/9/2016 11:13,"14:13 Uhuru Highway from Harambee Avenue Junction towards GPO, Kenyatta Avenue is moving at the moment. #Ma3RouteCheck",-1.298857,36.762126000000002,NONE,SRID=4326;POINT(-1.298857 36.762126)
7.07524e+17,3/9/2016 11:12,14:12 Haile Selassie Avenue from Railways towards Uhuru Highway is moving at the moment. #Ma3RouteCheck,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07524e+17,3/9/2016 11:11,14:11 Kenyatta Avenue from CBD towards GPO is moving at the moment. #Ma3RouteCheck,-1.285843,36.818917999999996,NONE,SRID=4326;POINT(-1.285843 36.818918)
7.07524e+17,3/9/2016 11:10,14:10 Haile Selassie Avenue from Uhuru Highway towards Railways is moving at the moment. #Ma3RouteCheck,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07524e+17,3/9/2016 11:10,14:09 Uhuru Highway from Museum Hill towards University Way roundabout is moving at the moment. #Ma3RouteCheck,-1.2919615,36.841590600000004,NONE,SRID=4326;POINT(-1.2919615 36.8415906)
7.07524e+17,3/9/2016 11:09,14:09 Mombasa road.gateway Mall next to Kppa .traffic building up due to accident @matwana_culture via @ekkathenya,-1.364767,36.911642999999998,accident,SRID=4326;POINT(-1.364767 36.911643)
7.07523e+17,3/9/2016 11:07,14:07 Museum Hill headed towards Ojijo Road junction is moving at the moment. #Ma3RouteCheck,-1.273477,36.813378,NONE,SRID=4326;POINT(-1.273477 36.813378)
7.07523e+17,3/9/2016 11:07,14:07 @RongaiKenya its raining madness in Rongai...Oloosirkon. Expect blackout n jam today.  https://t.co/ujmLIcadUK via @Mubwayo,NONE,NONE,rain,SRID=4326;POINT(NONE NONE)
7.07523e+17,3/9/2016 11:07,"14:06 Uhuru Highway from GPO, Kenyatta Avenue towards University Way is moving at the moment. #Ma3RouteCheck",-1.285843,36.818917999999996,NONE,SRID=4326;POINT(-1.285843 36.818918)
7.07523e+17,3/9/2016 11:06,14:06 FYI  https://t.co/G1XeMcnRVa via @KenyaBusLtd,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07523e+17,3/9/2016 11:05,14:05 Demo imeisha Juja Rd Barabara ni nyweeeeee...NYS cohort wamefanya maneno. via @jobehjobless,-1.256496,36.855187999999998,NONE,SRID=4326;POINT(-1.256496 36.855188)
7.07522e+17,3/9/2016 11:04,14:03 Argwings Kodhek Road from Chaka Road junction towards Yaya is moving at the moment. #Ma3RouteCheck,-1.292211,36.787248999999996,NONE,SRID=4326;POINT(-1.292211 36.787249)
7.07522e+17,3/9/2016 11:04,"14:03 @KenyaPower ...Nearby Transformer in Mwimuto just 'blew' up, sparks all over, no pow~more ⇢ https://t.co/XhtFv4rXef via @gathoninganga",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07522e+17,3/9/2016 11:03,"14:03 Mombasa road , capital center , slow down raining...  https://t.co/vkiPmvC2AP via @MombasaCGW",-1.31692,36.834179999999996,rain,SRID=4326;POINT(-1.31692 36.83418)
7.07522e+17,3/9/2016 11:02,"14:02 Uhuru Highway from Laico Regency towards GPO, Kenyatta Avenue is moving at the moment. #Ma3RouteCheck",-1.285843,36.818917999999996,NONE,SRID=4326;POINT(-1.285843 36.818918)
7.07522e+17,3/9/2016 11:01,14:01 #KBW991Y please help find this car white fielder involved in a robbery. Share widely via @samarutie,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07521e+17,3/9/2016 11:00,14:00 Kipande Road junction towards Museum Hill is moving at the moment. #Ma3RouteCheck,-1.273477,36.813378,NONE,SRID=4326;POINT(-1.273477 36.813378)
7.07521e+17,3/9/2016 11:00,"14:00 #Ma3RouteCheck brought to you by @chlorideexide, quit jump-starting, #DialABattery on 0719080000.  https://t.co/oVkMr4QqZo",-1.304765,36.856104999999999,NONE,SRID=4326;POINT(-1.304765 36.856105)
7.07521e+17,3/9/2016 10:58,13:58 What is this am hearing of dirty petrol being sold to guys out there @ConsumersKenya. Anyone with substantial info? via @pokotembu,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.0752e+17,3/9/2016 10:54,13:54 No matatu operation along juja road now due to youth demonstration over NYS pay. via @kamau_robert,-1.256496,36.855187999999998,NONE,SRID=4326;POINT(-1.256496 36.855188)
7.07519e+17,3/9/2016 10:49,13:49 Heavy torrents in kitengela  https://t.co/t19R8d8eYp via @dennisomanga,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07519e+17,3/9/2016 10:49,13:48 ntsa bigger and better.@ntsa_kenya  https://t.co/UeJk8UVfDS via @brayoroy,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07518e+17,3/9/2016 10:48,13:47 it's started to rain on mombasa road...remember slow down...speed ni 50kph...zuia ajali  https://t.co/XLE6yrhJWt via @GorJerry,NONE,NONE,rain,SRID=4326;POINT(NONE NONE)
7.07516e+17,3/9/2016 10:38,13:38 @KenyaBusLtd Kindly agree with other operators plying Upper Hill on not using Kenya r~more ⇢ https://t.co/r5rIOfrg8y via @omuonyotieno,-1.281919,36.815181000000003,NONE,SRID=4326;POINT(-1.281919 36.815181)
7.07513e+17,3/9/2016 10:26,13:26 Avoid juja. Running battles between police and demonstrators. Stones flying via @tycoontraffic,-1.304765,36.856104999999999,NONE,SRID=4326;POINT(-1.304765 36.856105)
7.07511e+17,3/9/2016 10:19,13:18 @StateHouseKenya @UKenyatta @WilliamsRuto @HonAdenDuale youths have blocked juja road ~more ⇢ https://t.co/dqpu2bpQW0 via @OmugaOmuga1,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07511e+17,3/9/2016 10:18,"13:18 @KenyaBusLtd route 46 now fly thru Argwings &amp; down Valley Road + shuka na jam Serena, y~more ⇢ https://t.co/EghczhbOnz via @KhayaRenja",NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.07511e+17,3/9/2016 10:17,"13:17 Fuel siphoning happening at the mud road right after Agakhan Clinic, Chiromo rd #CostofCo~more ⇢ https://t.co/1Dkrg38v5R via @Asaphjay",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07509e+17,3/9/2016 10:11,"13:11 In the US, you yield to the car on the right via @overlapKE",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07508e+17,3/9/2016 10:09,13:08 Iconic view of Nairobis' Upper hill area. Name the structures? @KENYAPICS @TheKenyanPost  https://t.co/6OXiHBQEGw via @PeteOchungo,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07506e+17,3/9/2016 10:00,"12:59 police clear Juja road but tension is high, traffic is now moving via @ndegeness",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07506e+17,3/9/2016 9:57,12:57 nothing peaceful here. stones flying allover. road blocked. tyres burning via @ndegeness,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07505e+17,3/9/2016 9:55,12:55 #WeAreNotOnTheSamePageIf you Drink &amp; drive via @SimonNgania,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07505e+17,3/9/2016 9:55,12:55 No matatu operation along juja road now due to youth demonstr~more ⇢ https://t.co/aZvMQjyk33 https://t.co/Q2ePyLOkba via @Amb_Nyakundi,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.07505e+17,3/9/2016 9:54,12:54 please send the correct message. They are NYS COHORTS not ODM youths. #PEACE via @KangetheJosphat,-1.256496,36.855187999999998,NONE,SRID=4326;POINT(-1.256496 36.855188)
7.07504e+17,3/9/2016 9:51,12:50 likoni rd kuna jam kiasi. Movin slowly... via @kanacess,-1.180448,36.939087999999998,traffic,SRID=4326;POINT(-1.180448 36.939088)
7.07504e+17,3/9/2016 9:50,12:49 #NBICounty #NYS Mathare NYS youth on a peaceful demo along juj~more ⇢ https://t.co/rvalKefFxs https://t.co/B8r6PyU5U7 via @Abu_madrood,-1.256496,36.855187999999998,NONE,SRID=4326;POINT(-1.256496 36.855188)
7.07503e+17,3/9/2016 9:46,RT @Ma3RouteCounty: 12:44 Retweet-help reunite child stranded @ Nakuru Level 5 Hospital w~more ⇢ https://t.co/LrSH5JuHzF https://t.co/Imp1N…,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.07502e+17,3/9/2016 9:43,12:42 it might b a gud idea 4 @ntsa_kenya to ensure #Sacoos hv in place training 4 Mat crew via @SafeDrivingKE,NONE,NONE,rain,SRID=4326;POINT(NONE NONE)
7.07502e+17,3/9/2016 9:42,12:42 these guys bribe cops with as little as 100 bob to turn any place into a bus stop. Even at hosp. entrances via @miggychancy86,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07501e+17,3/9/2016 9:40,12:40 How is Lang'ata road? via @SimonNgania,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07501e+17,3/9/2016 9:39,12:39 Juja Rd at Moi Air Base no go zone. #NYS cohorts protesting allowances. Waiguru patia Cubans pesa yao. via @ngangaking,-1.256496,36.855187999999998,NONE,SRID=4326;POINT(-1.256496 36.855188)
7.07501e+17,3/9/2016 9:39,12:39 If you spot any KBS bus carelessly driven please note the fleet number and report to us if possible immediately via @KenyaBusLtd,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07501e+17,3/9/2016 9:38,12:37 mba road from panari. Why at this time?  https://t.co/Q9qF8dSC9X via @_Maggz,-1.329442,36.855509999999995,NONE,SRID=4326;POINT(-1.329442 36.85551)
7.075e+17,3/9/2016 9:35,12:34 With the traffic the last days #DaresSalaam really needs a #Ma3Route #Tanzania via @JakobHaentjes,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07499e+17,3/9/2016 9:31,12:31 @FNdiawo how is the situation at the moment along Juja road. Have the mathare NYS youths been dispersed via @KangetheJosphat,-1.256496,36.855187999999998,NONE,SRID=4326;POINT(-1.256496 36.855188)
7.07497e+17,3/9/2016 9:25,12:24 Watchout! Potential for violence at Juja road. Mathare area. via @FNdiawo,-1.2582626,36.847650999999999,NONE,SRID=4326;POINT(-1.2582626 36.847651)
7.07497e+17,3/9/2016 9:23,"12:23 #MONEY Juja road , NYS cohorts demo  https://t.co/NPddAn5DSm via @MombasaCGW",-1.256496,36.855187999999998,NONE,SRID=4326;POINT(-1.256496 36.855188)
7.07495e+17,3/9/2016 9:16,"12:16 Not a keep left road,,But first 2 then 3 because they are on the main road and there is a sign that 1 should give way via @Izaika",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07495e+17,3/9/2016 9:13,"12:13 makanjus sometimes s*cks,a cartel known to them are mowing trees on our roads,leo ~more ⇢ https://t.co/43XnhD5Asv via @davidwachira209",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07494e+17,3/9/2016 9:11,12:11 Motorists CAUTION: Police dispersing Mathare NYS COHORTS... along Juja via @MombasaCGW,-1.256496,36.855187999999998,NONE,SRID=4326;POINT(-1.256496 36.855188)
7.07494e+17,3/9/2016 9:10,12:10 Kunego na Kanju baada ya ndae kukatika ngata hapo junction ya Uhuru Highway na Haramb~more ⇢ https://t.co/JBQuWGS7LU via @SupremeGREAM,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.07493e+17,3/9/2016 9:09,12:08 Wooooi! wapi huku? shld be sued with Attempted Murder Like SERIOUSLY!!! Poor driver SMH via @DahilNduta,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.07493e+17,3/9/2016 9:07,12:06 Juja road teargas galore! via @Hon_Collins,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07493e+17,3/9/2016 9:06,12:06 Did this once with Kanju. Now they don't accept MPesa.  https://t.co/AJnFweWUTU via @SupremeGREAM,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07493e+17,3/9/2016 9:05,"12:05 Police have done well to restore order, Juja Rd route back to normalcy. via @GeraldMcBull",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07492e+17,3/9/2016 9:05,"12:05 The pic depicts a ""keep right"" format - USA(?!) So, the car from your left has the right of way. via @kizitokt",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07492e+17,3/9/2016 9:03,"12:03 No. 2 goes first, then No. 3 &amp; then no. 1-if there are no other~more ⇢ https://t.co/wRJxuxY7Im https://t.co/b2E90fPYeY via @WairatiSam",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07492e+17,3/9/2016 9:02,12:02 has juja road been opened..?? via @Dennis_masila,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07492e+17,3/9/2016 9:02,12:02 I can't tell; but I hope Governor Kidero yellow boxes shud answer this  https://t.co/b2E90fPYeY via @JMutinda_snr,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07492e+17,3/9/2016 9:01,"12:01 Hapa ndio unajua kuna watu na viatu ,mtu yuachora ukuta ufanane kama tunnel  https://t.co/LyyKMJQuxg via @jaykashed",,,NONE,SRID=4326;POINT(nan nan)
7.07491e+17,3/9/2016 9:00,"12:00 whether RHD or LHD, it should be 2 then 3 and 1 last. via @benkisaka",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07491e+17,3/9/2016 8:58,11:58 Drmonstrations in Mathare along Juja road via @Hon_Collins,-1.2582626,36.847650999999999,NONE,SRID=4326;POINT(-1.2582626 36.847651)
7.07491e+17,3/9/2016 8:58,11:58 The Principal; always allow the car approaching from the right side to pass via @alchess,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07491e+17,3/9/2016 8:58,11:58 @ntvkenya @KTNKenya @citizentvkenya gunshots being fired at juja rd mathare area via @Japheth_Ochieng,-1.2582626,36.847650999999999,NONE,SRID=4326;POINT(-1.2582626 36.847651)
7.07491e+17,3/9/2016 8:58,"11:58 Gun shots at Mathare along Juja Rd. Route not safe, . via @GeraldMcBull",-1.2582626,36.847650999999999,NONE,SRID=4326;POINT(-1.2582626 36.847651)
7.0749e+17,3/9/2016 8:56,11:56 2 then 3 then 1 via @johnjasuba,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.0749e+17,3/9/2016 8:56,"11:56 @SokoAnalyst odsent apply to our system, we drive on the right via @Rnagila",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.0749e+17,3/9/2016 8:55,11:55 teargass canisters fired and the road has been opened. Traffic is now flowing along juja road #NYSdemos via @wagudesteve,-1.256496,36.855187999999998,NONE,SRID=4326;POINT(-1.256496 36.855188)
7.0749e+17,3/9/2016 8:55,11:55 Coz a huge tree fell on a mat in waiyaki way and killed 5.  https://t.co/SkOtf5IJf1 via @TheKaranja,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.0749e+17,3/9/2016 8:54,"11:54 Dear Motorists, which car should go first? Which one should give way?  https://t.co/OlxdBnOTXR via @SokoAnalyst",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07487e+17,3/9/2016 8:45,11:44 juja road impassable at the moment. NYS demonstration going on via @wagudesteve,-1.256496,36.855187999999998,NONE,SRID=4326;POINT(-1.256496 36.855188)
7.07487e+17,3/9/2016 8:42,11:42 Mathare NYS youths have blocked Juja road demanding money they were deducted while working for NYS via @H_Ojay254,-1.256496,36.855187999999998,NONE,SRID=4326;POINT(-1.256496 36.855188)
7.07487e+17,3/9/2016 8:41,11:41 #NAIROBI 4-storey building that collapsed in Zimmerman  https://t.co/7vWv2xcgDn via @MombasaCGW,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07486e+17,3/9/2016 8:40,11:40 #NAIROBI Demonstartion of NYS youth Mathare juja road via @MombasaCGW,-1.256496,36.855187999999998,NONE,SRID=4326;POINT(-1.256496 36.855188)
7.07485e+17,3/9/2016 8:35,11:34 guys be careful speed guns at mathare and muthaiga... Arrests done at Allsops via @awilo1985,-1.260091,36.843350999999998,NONE,SRID=4326;POINT(-1.260091 36.843351)
7.07484e+17,3/9/2016 8:33,11:33 Demotration of NYS youth mathare juja road  https://t.co/cwoMTt2dav via @MombasaCGW,-1.339245,36.911133,NONE,SRID=4326;POINT(-1.339245 36.911133)
7.07484e+17,3/9/2016 8:33,11:33 This is how clear the busy #JujaRoad is after youths demo ove~more ⇢ https://t.co/wRepIZiJvw https://t.co/1h0d3Bso1g via @Amb_Nyakundi,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.07484e+17,3/9/2016 8:31,11:31 the road is planned for expansion and knowing kanjo someone is taking advantage and selling the trees via @Kamaukimani,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07484e+17,3/9/2016 8:31,11:31 expansion starts sometime in April or there about. via @ingahidzu,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07484e+17,3/9/2016 8:30,11:30 expansion of the road from Library to Prestige via @Petermusalia,-1.299685,36.786834000000006,NONE,SRID=4326;POINT(-1.299685 36.786834)
7.07483e+17,3/9/2016 8:29,"11:29 not Ngong road alone,even on waiyaki way,but i think its as a result of a tree that fell on a matatu few weeks ago. via @SmulwaSusan",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07483e+17,3/9/2016 8:29,11:28 expansion of Ngong road to make it dual carriageway via @ColinMwangi,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.07483e+17,3/9/2016 8:27,11:27 They are instructing the billboard on the background. via @a_marimba,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
